"DescripcionComercial","AnnioCorte","MesFactura","FormaFarmaceutica","CUMCodATC.x","PrincipioActivo","ViaAdministracion","PrecioMinimoUnitario","PrecioMaximoUnitario","ValorTotalFacturado","TotalUnidadesFacturadas","titular","CUMCodATC.y","descripcionatc"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",113214,5178600,1850212476,7170,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",113214,5178600,1850212476,7170,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",113214,5178600,1850212476,7170,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",113214,5178600,1850212476,7170,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",113214,5178600,1850212476,7170,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",113214,5178600,1850212476,7170,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",113214,5178600,1850212476,7170,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",203000,5347048,378391048,1787,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",203000,5347048,378391048,1787,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",203000,5347048,378391048,1787,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",203000,5347048,378391048,1787,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",203000,5347048,378391048,1787,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",203000,5347048,378391048,1787,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",203000,5347048,378391048,1787,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",203000,5347048,378391048,1787,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",203000,5347048,378391048,1787,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",203000,5347048,378391048,1787,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",203000,5347048,378391048,1787,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",203000,5347048,378391048,1787,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",119589,220068,1589082572,8344,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",119589,220068,1589082572,8344,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",119589,220068,1589082572,8344,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",119589,220068,1589082572,8344,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",119589,220068,1589082572,8344,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",119589,220068,1589082572,8344,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",119589,220068,1589082572,8344,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",119589,220068,1589082572,8344,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",119589,220068,1589082572,8344,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",119589,220068,1589082572,8344,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",119589,220068,1589082572,8344,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",119589,220068,1589082572,8344,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",190966,198109,44176412,224,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",190966,198109,44176412,224,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",190966,198109,44176412,224,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",190966,198109,44176412,224,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",190966,198109,44176412,224,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",190966,198109,44176412,224,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",190966,198109,44176412,224,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",190966,198109,44176412,224,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",190966,198109,44176412,224,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",190966,198109,44176412,224,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",190966,198109,44176412,224,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",190966,198109,44176412,224,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",220067,220067,129399396,588,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",220067,220067,129399396,588,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",220067,220067,129399396,588,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",220067,220067,129399396,588,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",220067,220067,129399396,588,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",220067,220067,129399396,588,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",220067,220067,129399396,588,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",220067,220067,129399396,588,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",220067,220067,129399396,588,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",220067,220067,129399396,588,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",220067,220067,129399396,588,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",220067,220067,129399396,588,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",4594800,4594800,4594800,1,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",4594800,4594800,4594800,1,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",4594800,4594800,4594800,1,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",4594800,4594800,4594800,1,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",4594800,4594800,4594800,1,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",4594800,4594800,4594800,1,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",4594800,4594800,4594800,1,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",4594800,4594800,4594800,1,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",4594800,4594800,4594800,1,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",4594800,4594800,4594800,1,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",4594800,4594800,4594800,1,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",4594800,4594800,4594800,1,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",83572,212627,763368084,5536,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",83572,212627,763368084,5536,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",83572,212627,763368084,5536,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",83572,212627,763368084,5536,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",83572,212627,763368084,5536,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",83572,212627,763368084,5536,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",83572,212627,763368084,5536,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",83572,212627,763368084,5536,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",83572,212627,763368084,5536,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",83572,212627,763368084,5536,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",83572,212627,763368084,5536,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",83572,212627,763368084,5536,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",68877,220068,1091151108.32,5964,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",68877,220068,1091151108.32,5964,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",68877,220068,1091151108.32,5964,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",68877,220068,1091151108.32,5964,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",68877,220068,1091151108.32,5964,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",68877,220068,1091151108.32,5964,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",68877,220068,1091151108.32,5964,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",68877,220068,1091151108.32,5964,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",68877,220068,1091151108.32,5964,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",68877,220068,1091151108.32,5964,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",68877,220068,1091151108.32,5964,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","11","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",68877,220068,1091151108.32,5964,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","12","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",2800000,5178600,1915556600,476,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","12","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",2800000,5178600,1915556600,476,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","12","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",2800000,5178600,1915556600,476,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","12","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",2800000,5178600,1915556600,476,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","12","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",2800000,5178600,1915556600,476,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","12","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",2800000,5178600,1915556600,476,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","12","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",2800000,5178600,1915556600,476,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","12","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",2800000,5178600,1915556600,476,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","12","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",2800000,5178600,1915556600,476,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","12","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",2800000,5178600,1915556600,476,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","12","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",2800000,5178600,1915556600,476,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","12","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",2800000,5178600,1915556600,476,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","12","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",2800000,2800000,39200000,14,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","12","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",2800000,2800000,39200000,14,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","12","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",2800000,2800000,39200000,14,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","12","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",2800000,2800000,39200000,14,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","12","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",2800000,2800000,39200000,14,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","12","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",2800000,2800000,39200000,14,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","12","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",2800000,2800000,39200000,14,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","12","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",2800000,2800000,39200000,14,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","12","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",2800000,2800000,39200000,14,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","12","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",2800000,2800000,39200000,14,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
"GILENYA","2022","12","CAPSULA DURA","L04AA27","FINGOLIMOD HCL 0,56 MG EQUIVALENTE A FINGOLIMOB","ORAL",2800000,2800000,39200000,14,"NOVARTIS PHARMA A.G.","L04AA27","FINGOLIMOD"
